candidate_id,age,gender,surname,surname_category,hometown_state,hometown_type,education_level,education_num,years_experience,university_tier,previous_company_tier,skill_score,certifications_count,expected_salary,interview_score,hiring_decision,experience_per_age,skill_per_experience,certifications_per_year,salary_per_skill,is_male,is_female,is_general,is_obc,is_sc,is_st,is_tier1_uni,is_tier2_uni,is_tier3_uni,hours_per_week,occupation
CAND_03784,32,Female,Paswan,SC,Rajasthan,Tier2_city,Bachelor,2,9,Tier3,Tier2,71.9,3,14.39,6,1,0.75,7.19,0.3,0.2,0,1,0,0,1,0,0,0,1,18,Tech
CAND_03785,41,Female,Jatav,SC,Punjab,Tier2_city,Bachelor,2,13,Tier3,Tier2,73.1,3,22.22,10,1,0.62,5.22,0.21,0.3,0,1,0,0,1,0,0,0,1,26,Tech
CAND_03786,36,Male,Singh,General,Karnataka,Tier2_city,Master,3,11,Tier1,Tier1,59.4,1,23.06,8.9,1,0.69,4.95,0.08,0.38,1,0,1,0,0,0,1,0,0,22,Tech
CAND_03787,40,Female,Gujjar,OBC,Rajasthan,Rural,Bachelor,2,15,Tier3,Tier2,66.9,5,18.96,8.8,1,0.75,4.18,0.31,0.28,0,1,0,1,0,0,0,0,1,30,Tech
CAND_03788,21,Male,Jat,OBC,Rajasthan,Tier2_city,Bachelor,2,0,Tier1,Tier3,68.1,7,13.43,10,0,0,68.1,7,0.19,1,0,0,1,0,0,1,0,0,0,Tech
CAND_03789,29,Male,Reddy,General,Karnataka,Metro,Master,3,6,Tier2,Tier3,69.4,2,18.15,9.5,1,0.67,9.91,0.29,0.26,1,0,1,0,0,0,0,1,0,12,Tech
CAND_03790,42,Other,Valmiki,SC,Haryana,Tier2_city,Master,3,19,Tier2,Tier2,86.7,2,27.08,10,1,0.86,4.34,0.1,0.31,0,0,0,0,1,0,0,1,0,38,Tech
CAND_03791,27,Male,Bhangi,SC,Rajasthan,Tier2_city,Bachelor,2,4,Tier1,Tier1,62.5,2,18.75,6.2,0,0.57,12.5,0.4,0.3,1,0,0,0,1,0,1,0,0,8,Tech
CAND_03792,46,Male,Gupta,General,Maharashtra,Tier2_city,High School,1,20,Tier1,Tier1,82.7,6,29.72,9.9,0,0.77,3.94,0.29,0.36,1,0,1,0,0,0,1,0,0,40,Tech
CAND_03793,43,Female,Kharia,ST,Madhya Pradesh,Tier2_city,Master,3,17,Tier2,Tier3,70.2,4,25.27,8,1,0.74,3.9,0.22,0.35,0,1,0,0,0,1,0,1,0,34,Tech
CAND_03794,28,Female,Gupta,General,Karnataka,Rural,Master,3,5,Tier3,Tier3,68.6,4,14.14,8.3,1,0.62,11.43,0.67,0.2,0,1,1,0,0,0,0,0,1,10,Tech
CAND_03795,27,Male,Koli,ST,Assam,Rural,PhD,4,4,Tier2,Tier2,76.7,4,13.4,8.3,1,0.57,15.34,0.8,0.17,1,0,0,0,0,1,0,1,0,8,Tech
CAND_03796,23,Female,Sharma,General,Delhi,Metro,Master,3,0,Tier1,Tier2,83.9,7,18.79,7.7,1,0,83.9,7,0.22,0,1,1,0,0,0,1,0,0,0,Tech
CAND_03797,26,Female,Balai,SC,Punjab,Tier2_city,Bachelor,2,2,Tier3,Tier3,68,4,4.25,7.3,1,0.33,22.67,1.33,0.06,0,1,0,0,1,0,0,0,1,4,Tech
CAND_03798,22,Male,Gujjar,OBC,Uttar Pradesh,Metro,Bachelor,2,0,Tier2,Tier2,73.6,4,4.85,7.5,1,0,73.6,4,0.07,1,0,0,1,0,0,0,1,0,0,Tech
CAND_03799,35,Male,Jat,OBC,Rajasthan,Tier2_city,High School,1,11,Tier2,Tier1,63.7,2,15.78,9.1,0,0.73,5.31,0.17,0.24,1,0,0,1,0,0,0,1,0,22,Tech
CAND_03800,21,Female,Verma,General,Tamil Nadu,Metro,Bachelor,2,0,Tier2,Tier2,65.4,3,8.13,8.3,1,0,65.4,3,0.12,0,1,1,0,0,0,0,1,0,0,Tech
CAND_03801,36,Male,Kumar,General,Karnataka,Metro,Master,3,11,Tier2,Tier3,82,0,14.39,9.4,1,0.69,6.83,0,0.17,1,0,1,0,0,0,0,1,0,22,Tech
CAND_03802,37,Female,Gupta,General,Maharashtra,Rural,Bachelor,2,9,Tier3,Tier2,70.7,1,17.21,9.4,1,0.53,7.07,0.1,0.24,0,1,1,0,0,0,0,0,1,18,Tech
CAND_03803,21,Female,Valmiki,SC,Haryana,Rural,Bachelor,2,0,Tier1,Tier1,62.3,3,14.26,10,0,0,62.3,3,0.23,0,1,0,0,1,0,1,0,0,0,Tech
CAND_03804,44,Other,Verma,General,Delhi,Tier2_city,Master,3,16,Tier3,Tier3,91.5,0,20.58,9.2,1,0.67,5.38,0,0.22,0,0,1,0,0,0,0,0,1,32,Tech
CAND_03805,36,Male,Saini,OBC,Madhya Pradesh,Tier2_city,Bachelor,2,10,Tier1,Tier2,88.2,2,26.31,8.2,1,0.62,8.02,0.18,0.29,1,0,0,1,0,0,1,0,0,20,Tech
CAND_03806,37,Female,Balai,SC,Punjab,Tier2_city,Bachelor,2,10,Tier3,Tier1,78.2,1,17.64,7.7,1,0.59,7.11,0.09,0.22,0,1,0,0,1,0,0,0,1,20,Tech
CAND_03807,25,Male,Oraon,ST,Madhya Pradesh,Metro,Bachelor,2,2,Tier3,Tier2,65.7,3,9.24,7.3,1,0.4,21.9,1,0.14,1,0,0,0,0,1,0,0,1,4,Tech
CAND_03808,36,Male,Mehta,General,Delhi,Rural,Master,3,12,Tier2,Tier1,71.3,7,18.68,8.4,1,0.75,5.48,0.54,0.26,1,0,1,0,0,0,0,1,0,24,Tech
CAND_03809,41,Male,Chamar,SC,Rajasthan,Tier2_city,Bachelor,2,18,Tier2,Tier2,83,4,27.18,8.4,1,0.86,4.37,0.21,0.32,1,0,0,0,1,0,0,1,0,36,Tech
CAND_03810,31,Male,Verma,General,Karnataka,Rural,Master,3,6,Tier3,Tier2,60.3,0,14.32,7.3,0,0.55,8.61,0,0.23,1,0,1,0,0,0,0,0,1,12,Tech
CAND_03811,48,Female,Yadav,OBC,Bihar,Rural,High School,1,24,Tier2,Tier1,66.4,3,27.06,5.6,1,0.86,2.66,0.12,0.4,0,1,0,1,0,0,0,1,0,48,Tech
CAND_03812,32,Male,Kurmi,OBC,Maharashtra,Metro,Bachelor,2,8,Tier2,Tier3,73.8,4,12.84,8.3,1,0.67,8.2,0.44,0.17,1,0,0,1,0,0,0,1,0,16,Tech
CAND_03813,41,Male,Verma,General,Gujarat,Metro,Bachelor,2,14,Tier2,Tier3,86.5,4,17.98,9.3,1,0.67,5.77,0.27,0.21,1,0,1,0,0,0,0,1,0,28,Tech
CAND_03814,34,Female,Patel,General,Delhi,Tier2_city,Master,3,10,Tier1,Tier1,80.3,10,27.59,8.5,1,0.71,7.3,0.91,0.34,0,1,1,0,0,0,1,0,0,20,Tech
CAND_03815,36,Male,Teli,OBC,Madhya Pradesh,Tier2_city,Bachelor,2,10,Tier2,Tier2,76.7,0,11.95,8.5,1,0.62,6.97,0,0.15,1,0,0,1,0,0,0,1,0,20,Tech
CAND_03816,21,Female,Patel,General,Gujarat,Tier2_city,Master,3,0,Tier1,Tier2,69.8,2,18.44,8.8,1,0,69.8,2,0.26,0,1,1,0,0,0,1,0,0,0,Tech
CAND_03817,34,Male,Santhal,ST,Assam,Tier2_city,High School,1,8,Tier3,Tier3,79.9,5,10.45,8.2,1,0.57,8.88,0.56,0.13,1,0,0,0,0,1,0,0,1,16,Tech
CAND_03818,26,Female,Verma,General,Maharashtra,Tier2_city,Bachelor,2,3,Tier1,Tier1,76.2,7,16.08,8.5,1,0.5,19.05,1.75,0.21,0,1,1,0,0,0,1,0,0,6,Tech
CAND_03819,25,Female,Munda,ST,Meghalaya,Tier2_city,Master,3,1,Tier3,Tier3,74.6,6,11.54,8.5,0,0.2,37.3,3,0.15,0,1,0,0,0,1,0,0,1,2,Tech
CAND_03820,45,Male,Koli,OBC,Uttar Pradesh,Tier2_city,Master,3,20,Tier2,Tier2,96.3,6,26.88,10,1,0.8,4.59,0.29,0.28,1,0,0,1,0,0,0,1,0,40,Tech
CAND_03821,30,Male,Oraon,ST,Meghalaya,Tier2_city,High School,1,6,Tier3,Tier3,57.6,2,11.9,6.6,1,0.6,8.23,0.29,0.2,1,0,0,0,0,1,0,0,1,12,Tech
CAND_03822,23,Male,Koli,OBC,Uttar Pradesh,Rural,Bachelor,2,0,Tier3,Tier3,57.4,6,5.73,7,1,0,57.4,6,0.1,1,0,0,1,0,0,0,0,1,0,Tech
CAND_03823,29,Female,Balai,SC,Rajasthan,Rural,Bachelor,2,3,Tier2,Tier1,69.3,0,6.09,5.8,1,0.33,17.32,0,0.09,0,1,0,0,1,0,0,1,0,6,Tech
CAND_03824,21,Male,Sharma,General,Gujarat,Tier2_city,Bachelor,2,0,Tier1,Tier1,71.9,3,16.27,7.2,1,0,71.9,3,0.22,1,0,1,0,0,0,1,0,0,0,Tech
CAND_03825,43,Male,Gujjar,OBC,Madhya Pradesh,Tier2_city,Bachelor,2,15,Tier1,Tier1,82.7,7,29.13,7.7,1,0.65,5.17,0.44,0.35,1,0,0,1,0,0,1,0,0,30,Tech
CAND_03826,26,Male,Reddy,General,Tamil Nadu,Rural,PhD,4,3,Tier3,Tier3,67.6,3,8.01,8.7,1,0.5,16.9,0.75,0.12,1,0,1,0,0,0,0,0,1,6,Tech
CAND_03827,36,Male,Mehta,General,Maharashtra,Tier2_city,Bachelor,2,13,Tier2,Tier2,81.9,6,15.45,8.7,1,0.81,5.85,0.43,0.19,1,0,1,0,0,0,0,1,0,26,Tech
CAND_03828,42,Male,Gujjar,OBC,Rajasthan,Metro,Bachelor,2,18,Tier2,Tier1,87.7,1,18.16,8.7,1,0.82,4.62,0.05,0.2,1,0,0,1,0,0,0,1,0,36,Tech
CAND_03829,27,Female,Saini,OBC,Uttar Pradesh,Tier2_city,Master,3,3,Tier3,Tier2,82.7,5,15.44,9.5,1,0.43,20.68,1.25,0.18,0,1,0,1,0,0,0,0,1,6,Tech
CAND_03830,36,Male,Mehta,General,Maharashtra,Tier2_city,Bachelor,2,13,Tier2,Tier2,84.2,5,18.83,10,1,0.81,6.01,0.36,0.22,1,0,1,0,0,0,0,1,0,26,Tech
CAND_03831,23,Male,Jat,OBC,Madhya Pradesh,Metro,Master,3,0,Tier3,Tier3,76.9,8,7.5,5.2,1,0,76.9,8,0.1,1,0,0,1,0,0,0,0,1,0,Tech
CAND_03832,51,Female,Jat,OBC,Madhya Pradesh,Tier2_city,Master,3,24,Tier2,Tier2,100,3,30.29,7.7,0,0.77,4,0.12,0.3,0,1,0,1,0,0,0,1,0,48,Tech
CAND_03833,39,Female,Reddy,General,Delhi,Rural,Master,3,13,Tier1,Tier2,87.7,4,31.93,8.8,1,0.68,6.26,0.29,0.36,0,1,1,0,0,0,1,0,0,26,Tech
CAND_03834,30,Male,Saini,OBC,Uttar Pradesh,Tier2_city,Bachelor,2,7,Tier2,Tier3,73.1,4,16.49,9.4,1,0.7,9.14,0.5,0.22,1,0,0,1,0,0,0,1,0,14,Tech
CAND_03835,25,Male,Gujjar,OBC,Uttar Pradesh,Rural,Bachelor,2,2,Tier2,Tier2,52.7,2,10.99,7,0,0.4,17.57,0.67,0.2,1,0,0,1,0,0,0,1,0,4,Tech
CAND_03836,31,Male,Reddy,General,Maharashtra,Tier2_city,Bachelor,2,7,Tier2,Tier2,74.2,2,14.34,5.6,1,0.64,9.28,0.25,0.19,1,0,1,0,0,0,0,1,0,14,Tech
CAND_03837,29,Female,Paswan,SC,Uttar Pradesh,Tier2_city,Bachelor,2,6,Tier3,Tier2,68.3,3,13.14,9,1,0.67,9.76,0.43,0.19,0,1,0,0,1,0,0,0,1,12,Tech
CAND_03838,47,Male,Lodhi,OBC,Uttar Pradesh,Tier2_city,PhD,4,19,Tier1,Tier1,100,4,36.21,10,1,0.7,5,0.2,0.36,1,0,0,1,0,0,1,0,0,38,Tech
CAND_03839,22,Female,Bhangi,SC,Haryana,Rural,Bachelor,2,0,Tier2,Tier1,52.9,1,7.96,6.8,1,0,52.9,1,0.15,0,1,0,0,1,0,0,1,0,0,Tech
CAND_03840,33,Female,Mehta,General,Gujarat,Metro,Bachelor,2,7,Tier2,Tier2,60.6,2,9.92,7,1,0.54,7.58,0.25,0.16,0,1,1,0,0,0,0,1,0,14,Tech
CAND_03841,31,Female,Dhanuk,SC,Haryana,Tier2_city,Bachelor,2,5,Tier3,Tier3,50.4,0,15.3,7.1,1,0.45,8.4,0,0.3,0,1,0,0,1,0,0,0,1,10,Tech
CAND_03842,31,Male,Verma,General,Gujarat,Metro,Bachelor,2,7,Tier2,Tier2,81.9,7,11.19,9.8,1,0.64,10.24,0.88,0.13,1,0,1,0,0,0,0,1,0,14,Tech
CAND_03843,31,Male,Reddy,General,Karnataka,Rural,Bachelor,2,7,Tier3,Tier3,78.9,5,13.15,8.6,1,0.64,9.86,0.62,0.16,1,0,1,0,0,0,0,0,1,14,Tech
CAND_03844,31,Male,Sharma,General,Tamil Nadu,Tier2_city,Master,3,8,Tier2,Tier2,96.8,6,17.97,8.1,0,0.73,10.76,0.67,0.18,1,0,1,0,0,0,0,1,0,16,Tech
CAND_03845,38,Male,Chamar,SC,Uttar Pradesh,Metro,Master,3,11,Tier3,Tier2,97,2,19.17,9.5,1,0.61,8.08,0.17,0.2,1,0,0,0,1,0,0,0,1,22,Tech
CAND_03846,36,Female,Lodhi,OBC,Rajasthan,Rural,Bachelor,2,9,Tier2,Tier2,83.4,1,10.08,9.2,1,0.56,8.34,0.1,0.12,0,1,0,1,0,0,0,1,0,18,Tech
CAND_03847,35,Female,Gupta,General,Gujarat,Tier2_city,Bachelor,2,11,Tier1,Tier2,81.4,4,24.49,9.5,1,0.73,6.78,0.33,0.3,0,1,1,0,0,0,1,0,0,22,Tech
CAND_03848,21,Female,Gupta,General,Tamil Nadu,Rural,Master,3,0,Tier3,Tier3,65.5,2,11.09,8.4,1,0,65.5,2,0.17,0,1,1,0,0,0,0,0,1,0,Tech
CAND_03849,34,Female,Gupta,General,Gujarat,Tier2_city,PhD,4,10,Tier2,Tier1,85.1,7,19.2,9.4,1,0.71,7.74,0.64,0.22,0,1,1,0,0,0,0,1,0,20,Tech
CAND_03850,21,Male,Mehta,General,Tamil Nadu,Tier2_city,Bachelor,2,0,Tier3,Tier3,66.3,1,9.13,6.8,1,0,66.3,1,0.14,1,0,1,0,0,0,0,0,1,0,Tech
CAND_03851,37,Male,Jat,OBC,Maharashtra,Metro,Bachelor,2,11,Tier2,Tier1,83.1,5,15.47,8.4,1,0.65,6.92,0.42,0.18,1,0,0,1,0,0,0,1,0,22,Tech
CAND_03852,43,Male,Teli,OBC,Rajasthan,Metro,Master,3,19,Tier1,Tier1,81.3,4,34.95,5.1,0,0.83,4.06,0.2,0.42,1,0,0,1,0,0,1,0,0,38,Tech
CAND_03853,24,Female,Bhil,ST,Assam,Rural,High School,1,1,Tier2,Tier3,40.6,5,9.97,6.4,1,0.25,20.3,2.5,0.24,0,1,0,0,0,1,0,1,0,2,Tech
CAND_03854,29,Female,Gond,ST,Chhattisgarh,Tier2_city,Master,3,6,Tier2,Tier2,80.6,2,17.49,7.7,1,0.67,11.51,0.29,0.21,0,1,0,0,0,1,0,1,0,12,Tech
CAND_03855,27,Female,Gujjar,OBC,Uttar Pradesh,Rural,Master,3,2,Tier2,Tier3,62.3,5,13.22,6.9,1,0.29,20.77,1.67,0.21,0,1,0,1,0,0,0,1,0,4,Tech
CAND_03856,41,Male,Gupta,General,Delhi,Tier2_city,Master,3,14,Tier1,Tier1,72.3,2,25.59,9.8,1,0.67,4.82,0.13,0.35,1,0,1,0,0,0,1,0,0,28,Tech
CAND_03857,32,Male,Verma,General,Karnataka,Rural,High School,1,7,Tier2,Tier2,55.1,3,12.87,6.4,1,0.58,6.89,0.38,0.23,1,0,1,0,0,0,0,1,0,14,Tech
CAND_03858,45,Female,Teli,OBC,Rajasthan,Tier2_city,Bachelor,2,18,Tier1,Tier1,86.8,10,35.05,9.5,1,0.72,4.57,0.53,0.4,0,1,0,1,0,0,1,0,0,36,Tech
CAND_03859,35,Male,Jat,OBC,Maharashtra,Metro,Bachelor,2,11,Tier2,Tier1,68.9,3,16.5,6.6,1,0.73,5.74,0.25,0.24,1,0,0,1,0,0,0,1,0,22,Tech
CAND_03860,33,Female,Jat,OBC,Bihar,Metro,Master,3,6,Tier3,Tier3,69.1,1,16.07,8.4,1,0.46,9.87,0.14,0.23,0,1,0,1,0,0,0,0,1,12,Tech
CAND_03861,32,Female,Bhil,ST,Chhattisgarh,Tier2_city,Master,3,8,Tier2,Tier2,67.2,2,15.26,6.1,1,0.67,7.47,0.22,0.22,0,1,0,0,0,1,0,1,0,16,Tech
CAND_03862,38,Female,Mochi,SC,Rajasthan,Rural,Master,3,13,Tier1,Tier1,76.4,3,25.96,10,1,0.72,5.46,0.21,0.34,0,1,0,0,1,0,1,0,0,26,Tech
CAND_03863,21,Male,Sharma,General,Tamil Nadu,Tier2_city,Bachelor,2,0,Tier2,Tier1,65,0,8.95,10,1,0,65,0,0.14,1,0,1,0,0,0,0,1,0,0,Tech
CAND_03864,32,Male,Sharma,General,Karnataka,Tier2_city,Bachelor,2,8,Tier2,Tier2,67.8,2,15.58,9.7,1,0.67,7.53,0.22,0.23,1,0,1,0,0,0,0,1,0,16,Tech
CAND_03865,31,Male,Jatav,SC,Uttar Pradesh,Tier2_city,Bachelor,2,8,Tier2,Tier3,67.8,1,13.11,5,1,0.73,7.53,0.11,0.19,1,0,0,0,1,0,0,1,0,16,Tech
CAND_03866,37,Male,Valmiki,SC,Uttar Pradesh,Rural,Bachelor,2,12,Tier2,Tier2,70.8,5,17.22,8.8,1,0.71,5.45,0.38,0.24,1,0,0,0,1,0,0,1,0,24,Tech
CAND_03867,30,Male,Reddy,General,Gujarat,Tier2_city,Master,3,7,Tier3,Tier1,79.9,2,17.9,8,1,0.7,9.99,0.25,0.22,1,0,1,0,0,0,0,0,1,14,Tech
CAND_03868,23,Female,Koli,OBC,Bihar,Metro,Bachelor,2,0,Tier3,Tier3,60.9,3,5.61,5.6,1,0,60.9,3,0.09,0,1,0,1,0,0,0,0,1,0,Tech
CAND_03869,32,Female,Yadav,OBC,Madhya Pradesh,Rural,Bachelor,2,6,Tier2,Tier2,73,4,14.45,10,1,0.5,10.43,0.57,0.2,0,1,0,1,0,0,0,1,0,12,Tech
CAND_03870,23,Male,Gujjar,OBC,Bihar,Metro,Master,3,0,Tier2,Tier2,84.4,2,9.31,10,1,0,84.4,2,0.11,1,0,0,1,0,0,0,1,0,0,Tech
CAND_03871,21,Male,Reddy,General,Karnataka,Metro,Bachelor,2,0,Tier1,Tier3,59,6,18.39,7.8,1,0,59,6,0.31,1,0,1,0,0,0,1,0,0,0,Tech
CAND_03872,37,Male,Paswan,SC,Uttar Pradesh,Metro,Master,3,10,Tier2,Tier3,68.9,2,18.53,9.3,1,0.59,6.26,0.18,0.27,1,0,0,0,1,0,0,1,0,20,Tech
CAND_03873,36,Male,Jat,OBC,Rajasthan,Rural,Master,3,10,Tier2,Tier3,77,5,19.47,10,1,0.62,7,0.45,0.25,1,0,0,1,0,0,0,1,0,20,Tech
CAND_03874,35,Female,Kumar,General,Gujarat,Metro,Bachelor,2,7,Tier1,Tier2,75.3,1,21.11,10,1,0.47,9.41,0.12,0.28,0,1,1,0,0,0,1,0,0,14,Tech
CAND_03875,42,Male,Yadav,OBC,Rajasthan,Tier2_city,Bachelor,2,17,Tier3,Tier3,79.7,2,19.74,8.7,1,0.77,4.43,0.11,0.24,1,0,0,1,0,0,0,0,1,34,Tech
CAND_03876,26,Male,Kurmi,OBC,Bihar,Metro,High School,1,3,Tier3,Tier3,78,2,9.97,8.2,1,0.5,19.5,0.5,0.13,1,0,0,1,0,0,0,0,1,6,Tech
CAND_03877,21,Male,Chamar,SC,Haryana,Tier2_city,High School,1,0,Tier3,Tier3,56,1,7.03,4.1,1,0,56,1,0.12,1,0,0,0,1,0,0,0,1,0,Tech
CAND_03878,31,Female,Mehta,General,Gujarat,Metro,Master,3,6,Tier2,Tier2,80.5,5,15.31,7.7,1,0.55,11.5,0.71,0.19,0,1,1,0,0,0,0,1,0,12,Tech
CAND_03879,29,Female,Bharia,ST,Odisha,Rural,Bachelor,2,4,Tier3,Tier3,65,4,9.04,7.6,1,0.44,13,0.8,0.14,0,1,0,0,0,1,0,0,1,8,Tech
CAND_03880,25,Male,Gupta,General,Gujarat,Tier2_city,Master,3,2,Tier2,Tier2,77.2,3,13.22,8.6,1,0.4,25.73,1,0.17,1,0,1,0,0,0,0,1,0,4,Tech
CAND_03881,31,Male,Lodhi,OBC,Madhya Pradesh,Rural,PhD,4,7,Tier3,Tier3,85.6,6,14.68,7.1,1,0.64,10.7,0.75,0.17,1,0,0,1,0,0,0,0,1,14,Tech
CAND_03882,27,Female,Yadav,OBC,Uttar Pradesh,Tier2_city,Bachelor,2,3,Tier2,Tier2,56.9,2,8.95,8.7,1,0.43,14.22,0.5,0.15,0,1,0,1,0,0,0,1,0,6,Tech
CAND_03883,21,Female,Sharma,General,Maharashtra,Metro,Bachelor,2,0,Tier1,Tier1,63.2,2,13.34,10,1,0,63.2,2,0.21,0,1,1,0,0,0,1,0,0,0,Tech
CAND_03884,28,Male,Lodhi,OBC,Maharashtra,Tier2_city,Bachelor,2,5,Tier2,Tier2,68.1,4,13.59,7.8,1,0.62,11.35,0.67,0.2,1,0,0,1,0,0,0,1,0,10,Tech
CAND_03885,22,Female,Mochi,SC,Punjab,Tier2_city,Master,3,0,Tier2,Tier1,77.2,3,12.04,6.6,1,0,77.2,3,0.15,0,1,0,0,1,0,0,1,0,0,Tech
CAND_03886,33,Female,Lodhi,OBC,Uttar Pradesh,Rural,Bachelor,2,6,Tier2,Tier2,73.8,5,13.89,5.6,1,0.46,10.54,0.71,0.19,0,1,0,1,0,0,0,1,0,12,Tech
CAND_03887,26,Female,Jat,OBC,Bihar,Tier2_city,Master,3,0,Tier2,Tier2,76,2,10.05,10,1,0,76,2,0.13,0,1,0,1,0,0,0,1,0,0,Tech
CAND_03888,40,Female,Reddy,General,Karnataka,Metro,PhD,4,14,Tier2,Tier2,88.8,2,24.28,10,0,0.7,5.92,0.13,0.27,0,1,1,0,0,0,0,1,0,28,Tech
CAND_03889,44,Female,Mehta,General,Maharashtra,Tier2_city,Bachelor,2,20,Tier1,Tier1,70.3,5,30.99,8.9,0,0.83,3.35,0.24,0.43,0,1,1,0,0,0,1,0,0,40,Tech
CAND_03890,37,Male,Gupta,General,Tamil Nadu,Metro,Bachelor,2,14,Tier1,Tier2,91.3,3,27.96,9.5,1,0.82,6.09,0.2,0.3,1,0,1,0,0,0,1,0,0,28,Tech
CAND_03891,21,Female,Bhil,ST,Chhattisgarh,Tier2_city,Bachelor,2,0,Tier2,Tier2,61,3,7.2,5.2,1,0,61,3,0.12,0,1,0,0,0,1,0,1,0,0,Tech
CAND_03892,44,Female,Bhangi,SC,Uttar Pradesh,Tier2_city,PhD,4,13,Tier2,Tier2,96.7,4,19.86,7.8,1,0.54,6.91,0.29,0.2,0,1,0,0,1,0,0,1,0,26,Tech
CAND_03893,44,Female,Bhil,ST,Chhattisgarh,Tier2_city,Bachelor,2,21,Tier2,Tier3,82.5,3,25.04,9.3,1,0.88,3.75,0.14,0.3,0,1,0,0,0,1,0,1,0,42,Tech
CAND_03894,32,Male,Singh,General,Tamil Nadu,Metro,Bachelor,2,7,Tier3,Tier2,81.3,2,11.67,10,1,0.58,10.16,0.25,0.14,1,0,1,0,0,0,0,0,1,14,Tech
CAND_03895,42,Female,Kurmi,OBC,Madhya Pradesh,Tier2_city,Bachelor,2,14,Tier3,Tier3,64.2,3,20.74,7.8,1,0.64,4.28,0.2,0.32,0,1,0,1,0,0,0,0,1,28,Tech
CAND_03896,27,Female,Gupta,General,Gujarat,Metro,Master,3,3,Tier1,Tier2,67.5,4,16.28,10,1,0.43,16.88,1,0.24,0,1,1,0,0,0,1,0,0,6,Tech
CAND_03897,21,Male,Dhanuk,SC,Rajasthan,Rural,Bachelor,2,0,Tier1,Tier1,49.1,2,14.88,7.5,1,0,49.1,2,0.3,1,0,0,0,1,0,1,0,0,0,Tech
CAND_03898,25,Female,Sharma,General,Delhi,Tier2_city,Master,3,2,Tier2,Tier1,93,3,15.99,7.9,1,0.4,31,1,0.17,0,1,1,0,0,0,0,1,0,4,Tech
CAND_03899,45,Female,Singh,General,Gujarat,Tier2_city,Master,3,18,Tier3,Tier3,80.3,3,26.04,7.5,0,0.72,4.23,0.16,0.32,0,1,1,0,0,0,0,0,1,36,Tech
CAND_03900,21,Female,Kurmi,OBC,Madhya Pradesh,Rural,Bachelor,2,0,Tier2,Tier1,56.1,2,10.13,7.5,1,0,56.1,2,0.18,0,1,0,1,0,0,0,1,0,0,Tech
CAND_03901,31,Male,Reddy,General,Tamil Nadu,Metro,Master,3,7,Tier2,Tier2,76.5,2,11.64,9.1,1,0.64,9.56,0.25,0.15,1,0,1,0,0,0,0,1,0,14,Tech
CAND_03902,32,Male,Lodhi,OBC,Rajasthan,Rural,High School,1,8,Tier2,Tier2,64.2,2,11.56,6.9,1,0.67,7.13,0.22,0.18,1,0,0,1,0,0,0,1,0,16,Tech
CAND_03903,27,Female,Lodhi,OBC,Maharashtra,Rural,Bachelor,2,0,Tier2,Tier2,77.2,4,6.25,5.5,1,0,77.2,4,0.08,0,1,0,1,0,0,0,1,0,0,Tech
CAND_03904,28,Male,Saini,OBC,Uttar Pradesh,Tier2_city,Master,3,5,Tier2,Tier1,85.7,4,13.91,9.2,1,0.62,14.28,0.67,0.16,1,0,0,1,0,0,0,1,0,10,Tech
CAND_03905,32,Female,Bhil,ST,Jharkhand,Rural,Bachelor,2,9,Tier2,Tier1,65,1,14.37,7.3,1,0.75,6.5,0.1,0.22,0,1,0,0,0,1,0,1,0,18,Tech
CAND_03906,27,Male,Gupta,General,Maharashtra,Rural,PhD,4,4,Tier2,Tier1,65.9,4,15.67,8.4,1,0.57,13.18,0.8,0.23,1,0,1,0,0,0,0,1,0,8,Tech
CAND_03907,21,Male,Koli,OBC,Maharashtra,Tier2_city,Master,3,0,Tier2,Tier1,80.5,2,15.93,7,1,0,80.5,2,0.2,1,0,0,1,0,0,0,1,0,0,Tech
CAND_03908,33,Male,Chamar,SC,Rajasthan,Tier2_city,Master,3,10,Tier3,Tier3,83.6,7,16.32,8.4,1,0.77,7.6,0.64,0.19,1,0,0,0,1,0,0,0,1,20,Tech
CAND_03909,40,Female,Yadav,OBC,Maharashtra,Tier2_city,Master,3,15,Tier3,Tier3,88.5,6,25.87,9.6,0,0.75,5.53,0.38,0.29,0,1,0,1,0,0,0,0,1,30,Tech
CAND_03910,38,Male,Patel,General,Karnataka,Metro,Bachelor,2,12,Tier2,Tier1,77.7,4,15.92,8.5,1,0.67,5.98,0.31,0.2,1,0,1,0,0,0,0,1,0,24,Tech
CAND_03911,25,Male,Mochi,SC,Punjab,Rural,Bachelor,2,2,Tier2,Tier2,63.4,0,6.73,7.4,1,0.4,21.13,0,0.1,1,0,0,0,1,0,0,1,0,4,Tech
CAND_03912,21,Male,Gupta,General,Delhi,Metro,Bachelor,2,0,Tier1,Tier1,79.4,6,12.37,9.4,1,0,79.4,6,0.15,1,0,1,0,0,0,1,0,0,0,Tech
CAND_03913,29,Male,Kumar,General,Karnataka,Metro,Bachelor,2,5,Tier3,Tier2,56.9,2,10.76,8.7,1,0.56,9.48,0.33,0.19,1,0,1,0,0,0,0,0,1,10,Tech
CAND_03914,44,Female,Gupta,General,Karnataka,Rural,Bachelor,2,19,Tier1,Tier1,81.9,4,30.21,8,1,0.79,4.1,0.2,0.36,0,1,1,0,0,0,1,0,0,38,Tech
